title	description	url	publishedAt	keyword
OMG, WATCH: The full trailer for SALTBURN with Jacob Elordi and Barry Keoghan is here	"This movie looks WILD! Cuties Jacob Elordi and Barry Keoghan star in the queer-y and luxurious SALTBURN by Academy Award winning filmmaker Emerald Fennell (Promising...
The post OMG, WATCH: The full trailer for SALTBURN with Jacob Elordi and Barry Keoghan is …"	https://omg.blog/omg-watch-the-full-trailer-for-saltburn-with-jacob-elordi-and-barry-keoghan-is-here/	2023-10-19T21:49:12Z	['saltburn']
Jacob Elordi Slams ‘The Kissing Booth’ Movies as ‘Ridiculous’ in New Interview: ‘You’re Dead Inside’	The ‘Priscilla’ star explained that the teen romance films are ‘not universal’ and referred to them as ‘an escape.’	https://hollywoodlife.com/2023/11/13/jacob-elordi-slams-the-kissing-booth-movies-as-ridiculous/	2023-11-13T21:05:00Z	['saltburn']
Jacob Elordi Is the New King of Big Coat Season — See Photos	From vintage caps to Bottega bags, Jacob Elordi has fun with his menswear and his latest big coat look is perfect proof. See what the actor wore in NYC here.	https://www.teenvogue.com/story/jacob-elordi-new-king-of-big-coat-fall-2023	2023-10-26T13:03:49Z	['saltburn']
Watch the Haunting Full-Length Trailer for Jacob Elordi's 'Saltburn'	Warner Bros. has released the official full-length trailer for its upcoming thriller Saltburn. Starring Euphoria's Jacob Elordi and Irish actor Barry Keoghan, the film is based in a British suburban town, following an eccentric tale of friendship and luxury. …	https://hypebeast.com/2023/10/warner-bros-jacob-elordi-saltburn-trailer-release-info	2023-10-20T09:55:31Z	['saltburn']
Jacob Elordi’s First Celebrity Crushes Were Brad Pitt and Orlando Bloom	"The 'Saltburn' and 'Priscilla' star says there's ""just no denying it"" when you see a ""beautiful man"" on-screen."	https://www.menshealth.com/entertainment/a45640361/jacob-elordi-orlando-bloom-brad-pitt-celebrity-crush/	2023-10-25T15:10:00Z	['saltburn']
Jacob Elordi’s Elvis in ‘Priscilla’ Is as Oscar-Worthy as Austin Butler’s	"A24
In an era where young celebrities are overexposed or too media-trained to be interesting, Jacob Elordi has become a surprising object of fascination and debate in pop culture. Does this blandly handsome man have sex appeal, or is he just tall and Austral…"	https://www.thedailybeast.com/obsessed/priscilla-jacob-elordis-elvis-is-as-oscar-worthy-as-austin-butlers	2023-11-05T02:19:19Z	['saltburn']
Jacob Elordi, Kim Kardashian, Travis Scott, and Tom Ford Are GQ’s 2023 Men of the Year Party Hosts	Menswear’s biggest red carpet of the year is back. GQ’s 2023 Men of the Year Party returns on November 16 in Los Angeles, hosted by GQ’s Will Welch, Jacob Elordi, Kim Kardashian, Travis Scott, and Tom Ford.	https://www.gq.com/story/gq-men-of-the-year-party-hosts-2023	2023-10-18T20:26:15Z	['saltburn']
Jacob Elordi slams ‘Kissing Booth’ franchise as ‘ridiculous’: You’re ‘dead inside’	"""I didn’t want to make those movies before I made those movies."" — Jacob Elordi"	https://nypost.com/2023/11/13/entertainment/jacob-elordi-slams-kissing-booth-franchise-as-ridiculous/	2023-11-13T16:43:01Z	['saltburn']
Jacob Elordi queer thriller Saltburn promises tears and tension in full-length trailer	The full-length trailer for Jacob Elordi and Barry Keoghan’s queer new thriller Saltburn has landed, and it’s teasing sexual tension, terror – and a fair bit of comedy, too. Saltburn stars Euphoria actor Jacob Elordi as Felix Catton, the son of the aristocrat…	https://www.thepinknews.com/2023/10/19/full-length-trailer-queer-thriller-saltburn-jacob-elordi-barry-keoghan/	2023-10-19T16:50:42Z	['saltburn']
Jacob Elordi explains bacon-fuelled preparation for role in Priscilla	Euphoria actor Jacob Elordi has revealed that he ate a “pound of bacon a day”, as well as starting a strict workout regime as part of his preparation for Priscilla.  Elordi, set to be seen as Elvis Presley in Sophia Coppola’s biopic that explores the relation…	https://www.thepinknews.com/2023/11/14/jacob-elordi-explains-bacon-fuelled-preparation-for-role-in-priscilla/	2023-11-14T11:57:13Z	['saltburn']
Jacob Elordi admits he’s just as thirsty for 2004 Brad Pitt as the rest of us: ‘That’s a beautiful man’	Jacob Elordi is a big fan of Brad Pitt's Greek god physique & we feel seen!	https://www.queerty.com/jacob-elordi-admits-hes-just-as-thirsty-for-2004-brad-pitt-as-the-rest-of-us-thats-a-beautiful-man-20231025	2023-10-25T19:00:00Z	['saltburn']
Jacob Elordi Turned Down Auditioning for Superman: ‘That’s Too Dark for Me’	"""I like to make what I would watch, and I get very restless watching those movies,"" Elordi said of superhero films."	https://www.indiewire.com/news/general-news/jacob-elordi-turned-down-superman-script-1234925778/	2023-11-13T14:37:00Z	['saltburn']
Jacob Elordi Slams “Ridiculous” ‘Kissing Booth’ Films And Admits He “Didn’t Want To Make” Them	"""They're not universal. They're an escape,"" he told GQ."	https://decider.com/2023/11/13/jacob-elordi-kissing-booth-films-ridiculous-didnt-want-make-them/	2023-11-13T19:57:06Z	['saltburn']
SAG-AFTRA & Studios “Closer & Closer” To A Deal; More Talks Set For Thursday	EXCLUSIVE: There’s real movement in talks between SAG-AFTRA and the studios for a new three-year contract, No deal yet, but a framework is in place for a potential agreement, we hear. Back in negotiations Wednesday on day 111 of the actors strike, the two sid…	https://deadline.com/2023/11/actors-strike-talks-deal-framework-in-place-1235589978/	2023-11-02T00:19:19Z	['saltburn']
Emerald Fennell Is “So Proud of Everyone” Who Participated in the Actors Strike	Emerald Fennell reacted to the end of the actors strike ahead of a screening of her upcoming film, Saltburn. The Oscar-winning writer hit the red carpet in New York City on Thursday with star and Oscar nominee Barry Keoghan to celebrate the MGM drama. The scr…	https://biztoc.com/x/650dae7a13691e69	2023-11-10T22:10:25Z	['saltburn']
Vertical Picks Up Jacob Elordi-Zachary Quinto Serial Killer Thriller ‘He Went That Way’	Vertical has acquired domestic distribution rights to “He Went That Way.” Directed by Jeffrey Darling, the film tells the true story of a celebrity animal handler (Zachary Quinto, Spock in the Bad Robot-produced “Star Trek” films) who picked up a young hitchh…	https://biztoc.com/x/42a7f828e2c55bdf	2023-10-17T18:24:23Z	['saltburn']
Jacob Elordi Is Your New Winter Coat Muse	Welcome to Big Coat Season.	https://www.gq.com/story/jacob-elordi-winter-coat-king	2023-11-02T17:45:20Z	['saltburn']
Jacob Elordi Is Dressing Like a Classic Leading Man Now	While promoting his juicy new role in 'Priscilla,' the actor has been channeling retro Hollywood chic.	https://www.gq.com/story/jacob-elordi-priscilla-classic-menswear	2023-10-25T21:04:58Z	['saltburn']
Jacob Elordi Explained Why He Always Carries a Purse	“When I leave home, I need to have a certain thing from every category with me in case I get bored,” the actor said in his GQ 2023 Men of the Year cover story.	https://www.gq.com/story/jacob-elordi-it-bag-collection-gq-interview	2023-11-13T20:44:54Z	['saltburn']
CIFF 2023: All of Us Strangers, Poor Things, Saltburn	On three major films that had their Windy City premiere at CIFF this year.	https://www.rogerebert.com/festivals/ciff-2023-all-of-us-strangers-poor-things-saltburn	2023-10-23T14:14:45Z	['saltburn']
CIFF 2023: Table of Contents	A compilation of all of our reviews of this year's Chicago International Film Festival.	https://www.rogerebert.com/festivals/ciff-2023-table-of-contents	2023-10-27T03:29:22Z	['saltburn']
Vertical Picks Up Jacob Elordi-Zachary Quinto Serial Killer Thriller ‘He Went That Way’	"The true-life thriller, directed by Jeffrey Darling, concerns a hitchhiker who turns out to be a serial killer
The post Vertical Picks Up Jacob Elordi-Zachary Quinto Serial Killer Thriller ‘He Went That Way’ appeared first on TheWrap."	http://www.thewrap.com/he-went-that-way-jacob-elordi-zachary-quinto-vertical/	2023-10-17T18:12:36Z	['saltburn']
True-Life Serial Killer Thriller ‘He Went That Way’ Starring Jacob Elordi, Zachary Quinto & Patrick J. Adams Acquired By Vertical	Vertical has snapped up U.S. rights to He Went That Way, a true-life serial killer tale that stars Jacob Elordi (Saltburn), Zachary Quinto (Star Trek franchise), and Patrick J. Adams (Suits). Marking the first and final feature from Australian director and DP…	https://biztoc.com/x/92148f2e61428b61	2023-10-17T14:10:09Z	['saltburn']
True-Life Serial Killer Thriller ‘He Went That Way’ Starring Jacob Elordi, Zachary Quinto & Patrick J. Adams Acquired By Vertical	EXCLUSIVE: Vertical has snapped up U.S. rights to He Went That Way, a true-life serial killer tale that stars Jacob Elordi (Saltburn), Zachary Quinto (Star Trek franchise), and Patrick J. Adams (Suits). Marking the first and final feature from Australian dire…	https://deadline.com/2023/10/he-went-that-way-jacob-elordi-zachary-quinto-vertical-release-1235574720/	2023-10-17T14:00:00Z	['saltburn']
Oppenheimer: Cillian Murphy Reveals Trick To Overcome 1 Challenging Scene	Cillian Murphy recalls one scene from Oppenheimer that he was particularly nervous about and the creative way he ended up overcoming it.	https://screenrant.com/oppenheimer-cillian-murphy-dutch-scene-trick/	2023-10-24T18:43:28Z	['oppenheimer']
Oppenheimer, The Nun II, and The Equalizer 3 lead November's best Blu-ray and 4K UHD releases	Physical media may be devalued by some in our streaming-dominated world, but you’d be surprised how many great titles are only available on disc. Also, some titles can be so much more rewarding on DVD, Blu-ray, or 4K UHD, especially when they’re loaded with s…	https://www.avclub.com/november-2023-blu-ray-4k-uhd-guide-1850947993	2023-10-28T12:00:00Z	['oppenheimer']
Oppenheimer’s Digital Release Finally Revealed After A Long Theatrical Run	Four months after its theatrical debut, Christopher Nolan's blockbuster film 'Oppenheimer' has finally set a digital release date.	https://www.forbes.com/sites/monicamercuri/2023/10/17/oppenheimers-digital-release-finally-revealed-after-a-long-theatrical-run/	2023-10-17T14:51:20Z	['oppenheimer']
Robert Downey Jr. Movies & TV Shows List: From Iron Man Rises to Oppenheimer	Robert Downey Jr. is most famous for his iconic portrayal of Tony Stark/Iron Man in the Marvel Cinematic Universe (MCU), including appearances in Iron Man, The Avengers, and Avengers: Endgame. Some of his other notable works include Sherlock Holmes and Tropic…	https://www.comingsoon.net/guides/news/1385312-robert-downey-jr-movies-tv-shows-list-from-iron-man-rises-to-oppenheimer	2023-11-01T07:27:20Z	['oppenheimer']
Paul Thomas Anderson Directs Thom Yorke in Trippy ‘Wall of Eyes’ Music Video — Watch	"Yorke, Jonny Greenwood, and Tom Skinner's band The Smile will release the full album, ""Wall of Eyes,"" on January 26."	https://www.indiewire.com/news/general-news/paul-thomas-anderson-thom-yorke-wall-of-eyes-music-video-1234925781/	2023-11-13T15:30:00Z	['oppenheimer']
Paramount delays the next Mission: Impossible, which is no longer called Dead Reckoning: Part Two	The greed of the AMPTP studios and their refusal to make a deal with striking workers—specifically SAG-AFTRA members—has claimed another high-profile movie victim. Almost exactly two months after Warner Bros. Discovery decided to bump Dune: Part 2 into 2024, …	https://www.avclub.com/paramount-delays-mission-impossible-dead-reckoning-1850951986	2023-10-23T23:38:00Z	['oppenheimer']
Peacock Lost $565 Million This Summer	"The NBCUniversal streaming service gained 4 million subscribers in Q3, while ""Oppenheimer"" did anything but bomb at the box office."	https://www.indiewire.com/news/breaking-news/peacock-lost-565-million-dollars-oppenheimer-comcast-q3-earnings-1234919493/	2023-10-26T11:22:17Z	['oppenheimer']
"Ridley Scott's ""Napoleon"" gets a full-length trailer"	"After a series of rumors and teaser, legendary director Ridley Scott's next movie, a biopic of Napoleon Bonaparte (the second-most controversial Frenchman) has been released. 



Joaquin Phoenix in the title role is a no-brainer. He certainly has the acting c…"	https://boingboing.net/2023/10/19/ridley-scotts-napoleon-gets-a-full-length-trailer.html	2023-10-19T13:14:33Z	['oppenheimer']
Run LLMs on my own Mac fast and efficient Only 2 MBs	Fast and Portable Llama2 Inference on the Heterogeneous Edge.	https://www.secondstate.io/articles/fast-llm-inference/	2023-11-13T03:48:44Z	['oppenheimer']
"""It’s Not A Useful Genre"": Christopher Nolan Challenges Oppenheimer's Designation As A Biopic Movie"	Oppenheimer director Christopher Nolan challenges the movie's designation as a biopic, as he believes that the genre is completely pointless.	https://screenrant.com/oppenheimer-movie-biopic-designation-challenge-christopher-nolan-response/	2023-10-21T19:49:13Z	['oppenheimer']
Schlock legend Charles Band is making his own Barbenheimer mash-up movie	Somehow arriving perfectly in between the numerous months when “Barbenheimer” was all that anybody wanted to talk about on the internet, and Oscars season, which will inevitably revive the conversation surrounding the accidental double feature—really landing …	https://www.avclub.com/barbenheimer-movie-charles-band-1850994033	2023-11-06T00:42:00Z	['oppenheimer']
Wedbush says Apple's earnings won't be dented by falling China demand	"Saying that other analysts have a ""negative groupthink mentality"" about Apple's iPhone earnings, Wedbush believes the reality is very different.Apple ParkIn September 2023, Wedbush raised its price target for Apple to $240, based on the iPhone 15's ""impressiv…"	https://appleinsider.com/articles/23/11/01/wedbush-says-apples-earnings-wont-be-dented-by-falling-china-demand	2023-11-01T12:42:27Z	['oppenheimer']
“Pure Cinema To Me”: Christopher Nolan Unpacks His Movies’ Obsession With Time	Oppenheimer director Christopher Nolan unpacks his obsession with time, a motif that has seeped through his work from Memento to Interstellar.	https://screenrant.com/christopher-nolan-movies-time-why-explained/	2023-10-24T14:32:16Z	['oppenheimer']
“Always My Intention”: Oppenheimer’s Most Divisive Decision Defended By Christopher Nolan	Director Christopher Nolan defends the decision to leave out the Hiroshima and Nagasaki bombings in his recent thrilling epic Oppenheimer.	https://screenrant.com/oppenheimer-christopher-nolan-not-showing-japan-why/	2023-11-09T17:18:52Z	['oppenheimer']
‘Oppenheimer’ Sets Pre-Thanksgiving DVD & Digital Release Date	The third-highest grossing movie of the year, Christopher Nolan’s Oppenheimer ($942M) arrives on 4K Ultra HD, Blu-ray and digital on Nov. 21. And boy, are there a lot of extras. Like over three hours on the DVD. This includes the global debut of “The Story of…	https://deadline.com/2023/10/oppenheimer-dvd-release-date-1235575533/	2023-10-17T15:32:25Z	['oppenheimer']
‘Oppenheimer’ 4K Blu-Ray Announced - And The Extras Are Even Longer Than The Film	Transfer will include switching aspect ratios	https://www.forbes.com/sites/johnarcher/2023/10/17/oppenheimer-4k-blu-ray-announcedand-the-extras-are-even-longer-than-the-film/	2023-10-17T14:26:39Z	['oppenheimer']
‘Killers of the Flower Moon’ Might Be More Important to the Future of Theaters Than Taylor Swift	It won't gross as much as the Taylor Swift concert doc, but its success could make a huge difference in future strategies.	https://www.indiewire.com/news/box-office/killers-of-the-flower-moon-box-office-preview-1234917756/	2023-10-17T21:00:00Z	['oppenheimer']
‘Barbenheimer’ Was “Delightful Surprise” To Warner Bros; “At The Outset, People Wanted To Pit The Two Films Against Each Other,” Studio Marketer Tells Ad Confab	‘Barbenheimer’ was completely unexpected, but the studio behind Barbie gladly leaned in, said Dana Nussbaum, EVP of worldwide marketing for Warner Bros. Pictures, calling the unusual double-feature frenzy one of a few unforseen and welcome twists while rollin…	https://deadline.com/2023/10/barbenheimer-barbie-warner-bros-pictures-advertising-week-1235576849/	2023-10-18T17:48:33Z	['oppenheimer']
one of the most inaccurate WW2 films ever	From biopics to fictional stories, many World War II movies have overlooked historical accuracy in favor of providing large-scale cinematic thrills #ww2 #movies #oppenheimer #tarentino #screenrant https://screenrant.com/inaccurate-world-war-2-movies/ Subscrib…	https://biztoc.com/x/803803efdbd62e83	2023-11-04T21:02:06Z	['oppenheimer']
Without ‘Dune: Part Two,’ the VFX Oscar Race Lacks Its Late-Season Juggernaut — What Next?	"The spotlight is now on other Oscar hopefuls vying for a nomination, including ""Wonka,"" ""Poor Things,"" and ""Rebel Moon."""	https://www.indiewire.com/awards/industry/dune-part-two-vfx-oscars-wonka-1234919247/	2023-10-25T14:30:00Z	['oppenheimer']
Why Oppenheimer Didn't Film At Real Trinity Test Site Revealed (It Wasn't The Radiation)	A new book on the making of Oppenheimer reveals why Christopher Nolan couldn’t film the Trinity test sequence at the real bomb site as he had hoped.	https://screenrant.com/oppenheimer-movie-trinity-test-site-not-filmed-why/	2023-10-27T19:40:58Z	['oppenheimer']
Which Movie Has More Random Famous People, Oppenheimer or Killers of the Flower Moon?	We crunched the numbers.	https://slate.com/culture/2023/10/killers-of-the-flower-moon-oppenheimer-cast-cameos.html	2023-10-21T09:55:00Z	['oppenheimer']
What 'Oppenheimer' Taught Christopher Nolan’s Beloved Collaborator Hoyte van Hoytema	Cinematographer Hoyte van Hoytema, in the running for his first Oscar, says the risky methods he used to make the film have been “vindicated”—and that the rest of the industry should pay attention.	https://www.vanityfair.com/hollywood/2023/10/oppenheimer-cinematography-hoyte-van-hoytema-awards-insider	2023-10-30T19:37:19Z	['oppenheimer']
Visitors tour New Mexico atomic site in likely record attendance fueled by 'Oppenheimer' fanfare	"Visitors lined up Saturday to tour the southern New Mexico site where the world's first atomic bomb was detonated in what officials believe could be a record turnout amid ongoing fanfare surrounding Christopher Nolan's blockbuster film, "" Oppenheimer."""	https://phys.org/news/2023-10-visitors-mexico-atomic-site-fueled.html	2023-10-22T08:25:58Z	['oppenheimer']
Should Oppenheimer Have Shown WW2 Bombings Of Japan? Original Book Author Responds	The author of the book upon which Oppenheimer was based answers whether the Nolan film should have shown the World War II bombings of Japan.	https://screenrant.com/oppenheimer-movie-bomb-japan-hiroshima-nagasaki-author-response/	2023-10-20T16:27:49Z	['oppenheimer']
Upgrade Your Final Cut Pro Proxy Workflows Across iPad and macOS Devices	Ever since Apple announced their new Final Cut Pro for iPad earlier this year, it seems like anything has become possible for the sleeping giant that is Final Cut Pro. And while the target audience for Final Cut Pro on iPad users might initially seem to be mo…	https://nofilmschool.com/final-cut-pro-alteon	2023-11-10T16:00:03Z	['oppenheimer']
The Super Mario Bros. Movie Will Stream On Netflix In Time For The Holidays	Want to add some mushrooms to your winter holiday decorations? The Super Mario Bros. Movie is coming to Netflix in December.	https://www.slashfilm.com/1443262/the-super-mario-bros-movie-will-stream-on-netflix/	2023-11-13T02:00:40Z	['oppenheimer']
The S&P 500 will rocket 18% by year-end as the economy stays strong and the Fed ends interest rate hikes, Oppenheimer investment chief says	Treasury yields at 5% are actually normal compared to historical standards, Oppenheimer's chief market strategist said.	https://markets.businessinsider.com/news/stocks/stock-market-outlook-sp500-rally-bond-market-fed-rates-oppenheimer-2023-10	2023-10-27T15:24:29Z	['oppenheimer']
The Ratings Game: Plug Power’s stock plummets, as Wall Street can no longer wait for the bottom	Plug Power's stock plummeted Friday, after another disappointing quarterly report prompted some analysts to bag their bullish calls.	https://www.marketwatch.com/story/plug-powers-stock-plummets-as-wall-street-can-no-longer-wait-for-the-bottom-7b39ee3f	2023-11-10T14:14:00Z	['oppenheimer']
Oppenheimer lowers AAPL target to $200 ahead of earnings	Oppenheimer has cut its price target for Apple from $220 to $200, just days ahead of the iPhone maker's fourth-quarter results release, citing China concerns and other factors.In the days leading up to Apple's quarterly results being issued, analysts offer ho…	https://appleinsider.com/articles/23/10/30/oppenheimer-lowers-aapl-target-to-200-ahead-of-earnings	2023-10-30T17:21:10Z	['oppenheimer']
Taylor Swift Did What Hollywood Studios Could Not	Her record-breaking concert film brought viewers to the theater in droves during a tricky season for cinema.	https://www.theatlantic.com/culture/archive/2023/10/taylor-swift-eras-tour-movie-theaters/675653/?utm_source=feed	2023-10-16T18:24:10Z	['oppenheimer']
Sydney Sweeney And Glen Powell Fake A Romance In The Anyone But You Trailer	Sydney Sweeney and Glen Powell hope to light up the box office with some big screen passion and laughs in the rom-com Anyone But You. Watch the trailer here.	https://www.slashfilm.com/1420839/anyone-but-you-trailer-sydney-sweeney-glen-powell/	2023-10-19T13:07:00Z	['oppenheimer']
Sundance to Honor Christopher Nolan, Maite Alberdi, and Celine Song at Opening Night Gala	"The ""Oppenheimer"" director will receive the inaugural Trailblazer Award, while the ""Past Lives"" and ""The Eternal Memory"" directors will receive the Vanguard Award."	https://www.indiewire.com/news/festivals/sundance-2024-opening-night-gala-honorees-christopher-nolan-celine-song-maite-alberdi-1234921725/	2023-11-01T15:00:00Z	['oppenheimer']
Studios push back on theaters for putting a pee break in Killers Of The Flower Moon	Filmmaking’s ongoing war against the human bladder continues apace this week, as THR reports that studios Apple Original Films and Paramount have pushed back on independent theaters for inserting an unofficial intermission into Martin Scorsese’s new historica…	https://www.avclub.com/killers-of-the-flower-moon-intermission-1850969990	2023-10-28T19:01:00Z	['oppenheimer']
Step Aside, Oppenheimer: Made In and Tom Colicchio 3D-Printed a Frying Pan	What do you get when you combine a famous chef, a hyped cooking brand, and a 3D printer? A cookware masterpiece, apparently.	https://www.vice.com/en/article/wxj7mq/made-in-tom-colicchio-frying-pan	2023-11-06T23:24:15Z	['oppenheimer']
Spike Lee Loved Oppenheimer, But He Has One Major Complaint	"Learn More Spike Lee Loved Oppenheimer, But He Has One Major Complaint Christopher Nolan had massive expectations to fulfill leading to the release of his latest epic, ""Oppenheimer."" Thankfully, his efforts paid off when the film, which chronicles the true st…"	https://biztoc.com/x/b9bb93135ecd12c2	2023-10-16T20:12:07Z	['oppenheimer']
Oppenheimer's Home Video Release Is Another Massive Win For Christopher Nolan	With promises of recreating the theatrical IMAX experience at home, Nolan's Oppenheimer home release is a must have for those who loved the film.	https://screenrant.com/oppenheimer-movie-4k-blu-ray-release-imax-christopher-nolan/	2023-10-21T19:30:16Z	['oppenheimer']
OPPENHEIMER Is Returning to IMAX Screens in 70mm	"Starting November 3, Oppenheimer will return to IMAX screens in its 70mm format. Christopher Nolan's movie will screen in six movie theaters.
The post OPPENHEIMER Is Returning to IMAX Screens in 70mm appeared first on Nerdist."	https://nerdist.com/article/christopher-nolan-oppenheimer-returning-to-imax-screens-in-70mm-for-limited-time/	2023-10-31T18:38:25Z	['oppenheimer']
Oppenheimer Reaches New Box Office Milestone For IMAX Movies	Christopher Nolan's biographical drama Oppenheimer, which has earned nearly $1 billion worldwide, hits an important new IMAX box office milestone.	https://screenrant.com/oppenheimer-box-office-record-imax-rerelease/	2023-11-05T20:41:01Z	['oppenheimer']
If Anyone Can Get Gwyneth Paltrow Back Into Acting, It’s Robert Downey Jr.	"""You know, to some degree,"" Paltrow said."	https://www.indiewire.com/news/general-news/gwyneth-paltrow-robert-downey-jr-back-to-movies-1234923921/	2023-11-08T00:00:00Z	['oppenheimer']
Christopher Nolan Calls Taylor Swift’s ‘The Eras Tour’ Concert Movie an ‘Incredibly Valuable’ Lesson for Studios About the Power of Theatrical	"""Taylor Swift is about to show the studios, because her concert film is not being distributed by the studio,"" Nolan said."	https://www.indiewire.com/news/general-news/christopher-nolan-taylor-swift-the-eras-tour-theatrical-1234918485/	2023-10-19T21:00:00Z	['oppenheimer']
Christie's sells rare blue diamond for over $40m	"The 17.61 carat, pear-shaped ""Blue Royal"" diamond, set in a ring, fetched $43.8 million, reports said"	https://www.bbc.co.uk/news/world-europe-67346783	2023-11-07T22:31:04Z	['oppenheimer']
Goldman Sachs: New Macs position Apple well	"Apple won't report its latest financial results until Thursday evening, but investment firm Goldman Sachs offered investors a first take following the conclusion of the Scary Fast event.Apple's latest Mac announcements pleased investors""In our view, the annou…"	https://appleinsider.com/articles/23/10/31/goldman-sachs-new-macs-position-apple-well	2023-10-31T16:30:41Z	['oppenheimer']
Hollywood’s Dual Strike Is Over, and the Studios Lost	The writers and actors didn’t get everything they wanted, but they forced their bosses to blink.	https://www.theatlantic.com/culture/archive/2023/11/hollywoods-dual-strike-is-over-and-the-studios-lost/675951/?utm_source=feed	2023-11-09T16:39:28Z	['oppenheimer']
How To Watch Christopher Nolan's Oppenheimer At Home	Oppenheimer, one of the best movies of the year, is headed to home media in November. Learn all about the digital and Blu-ray release right here.	https://www.slashfilm.com/1422495/watch-oppenheimer-at-home/	2023-10-17T13:51:53Z	['oppenheimer']
How ‘Oppenheimer’ Ignited an Explosion of 70mm	A version of this story about the resurgence of celluloid presentation first appeared in the College Issue of TheWrap magazine. Judging from the lines snaking down the street at 70mm mini festivals taking place everywhere in the past few years — from NYC’s Pa…	https://biztoc.com/x/34be66ffcf6e5de9	2023-10-27T17:38:06Z	['oppenheimer']
Alden Ehrenreich's Oppenheimer Character Doesn't Have A Name For A Specific Reason	The only name given to Alden Ehrenreich&rsquo;s Oppenheimer character is Senate Aide. In a new book, we find out why.	https://www.slashfilm.com/1429355/alden-ehrenreich-oppenheimer-character-name-senate-aide/	2023-10-26T12:45:00Z	['oppenheimer']
IMAX Giving All Its Screens to ‘Oppenheimer’ and Not ‘Mission: Impossible’ Sure Worked Out	"IMAX bet big on Christopher Nolan's ""Oppenheimer"" this summer, and not ""Mission: Impossible — Dead Reckoning Part 1."" It hit the jackpot."	https://www.indiewire.com/news/analysis/imax-oppenheimer-mission-impossible-q3-earnings-analysis-1234919908/	2023-10-25T13:03:06Z	['oppenheimer']
Alden Ehrenreich on Making 'Oppenheimer,' Life After 'Solo,' and Returning to the Spotlight	While preparing to play a prequelized Han Solo in the biggest film of his life, Alden Ehrenreich came across an interview from the late ’70s with Harrison Ford, following the release of the original Star Wars. Ford was asked what it felt like to come off of s…	https://biztoc.com/x/9b743ae2f9a9568e	2023-11-14T14:04:36Z	['oppenheimer']
Alden Ehrenreich on Making 'Oppenheimer,' Life After 'Solo,' and Returning to the Spotlight	The 'Oppenheimer' star tells all on life after 'Solo,' losing out on great roles, and building a career his own way: “It’s very, very hard to do.”	https://www.vanityfair.com/hollywood/2023/11/alden-ehrenreich-profile-oppenheimer-fair-play-awards-insider	2023-11-14T14:00:00Z	['oppenheimer']
Musical Tesla Coil Quatuor Performs the Main Theme from Oppenheimer [Video]	Watch as Franzoli Electronics’ tesla coil orchestra performs the main theme from Oppenheimer. The loud music actually comes from the sparks from the tesla coil. It’s literally playing the music due to the programmed phase, pulse width and trigger frequency! S…	https://www.geeksaresexy.net/2023/10/22/musical-tesla-coil-quatuor-performs-the-main-theme-from-oppenheimer-video/	2023-10-22T10:00:30Z	['oppenheimer']
Imax Sees Quarterly Revenue Surge 51% Led By ‘Oppenheimer’	Imax swung to a profit and saw revenue revenue surge in the Septembers quarter, buoyed by Oppenheimer and other content from Hollywood to local language films, concert films, docs and live events. The big screen exhibitor and tech company posted a net profit …	https://deadline.com/2023/10/imax-record-revenue-1235582685/	2023-10-25T12:04:47Z	['oppenheimer']
Actual Military Explosions Kept Oppenheimer From Filming At The Real Atomic Bomb Site	In a rather ironic twist, Christopher Nolan was unable to shoot at the real site of the atomic bomb, because the military still uses the area for explosions.	https://www.slashfilm.com/1430274/military-explosions-stopped-oppenheimer-filming-real-atomic-bomb-site/	2023-10-27T11:45:00Z	['oppenheimer']
Josh Peck Very Well Could've Been Twilight's Edward Cullen	The original Twilight movie and its four sequels were known for many things, chief among them being catapulting the leading trio of Kristen Stewart, Robert Pattinson, and Taylor Lautner into super stardom that. Back during the late 2000s and 2010s, the three …	https://gizmodo.com/josh-peck-twilight-edward-cullen-casting-1850971010	2023-10-29T18:25:00Z	['oppenheimer']
AMC's Earnings Will Feature Barbie and Oppenheimer. Maybe Taylor Swift, and Beyoncé, Too	AMC Entertainment's results, set to be released after tonight's closing bell, will be all about this summer's blockbuster movie phenomenon known as Barbenheimer. AMC stock is down 71% so far this year and fell more than 6% on Tuesday.#amcentertainment #barben…	https://biztoc.com/x/286e131c0d12987d	2023-11-08T07:40:11Z	['oppenheimer']
AMC boosted by Taylor Swift and summer blockbusters, cinema foot-traffic data show	AMC Entertainment Holdings Inc. is enjoying a foot-traffic boost thanks to “Taylor Swift: The Eras Tour” and summer blockbusters “Barbie” and “Oppenheimer,” according to U.S. data from analytics company Placer.ai. “Despite the ongoing economic headwinds impac…	https://biztoc.com/x/243d612f45b212b0	2023-10-24T21:06:06Z	['oppenheimer']
Killers Of The Flower Moon can't beat The Eras Tour at the weekend box office	Surprising probably no one, The Eras Tour movie has won the weekend at the domestic box office again, adding another $31 million to a total that’s now over $100 million after two weeks, but it’s actually down 66.6 percent from last week (which is not a great …	https://www.avclub.com/taylor-swift-box-office-killers-of-the-flower-moon-1850948814	2023-10-22T20:55:00Z	['oppenheimer']
